LocationNO,Country,State_Abbv,State,County,City,ZipCode
126077,United States,TX,Texas,Bell,TEMPLE,76501
126102,United States,TX,Texas,Bell,TEMPLE,76502
126127,United States,TX,Texas,Bell,TEMPLE,76503
126152,United States,TX,Texas,Bell,TEMPLE,76504
126177,United States,TX,Texas,Kaufman,TERRELL,75160
126202,United States,TX,Texas,Bowie,TEXARKANA,75501
126227,United States,TX,Texas,Bowie,TEXARKANA,75503
126252,United States,TX,Texas,Bowie,TEXARKANA,75504
126277,United States,TX,Texas,Galveston,TEXAS CITY,77591
126302,United States,TX,Texas,Denton,THE COLONY,75056
126327,United States,TX,Texas,Montgomery,THE WOODLANDS,77380
126352,United States,TX,Texas,Montgomery,THE WOODLANDS,77381
126377,United States,TX,Texas,Throckmorton,THROCKMORTON,76483
126402,United States,TX,Texas,Harris,TOMBALL,77375
126427,United States,TX,Texas,Harris,TOMBALL,77377
126452,United States,TX,Texas,Smith,TYLER,75701
126477,United States,TX,Texas,Smith,TYLER,75702
126502,United States,TX,Texas,Smith,TYLER,75703
126527,United States,TX,Texas,Smith,TYLER,75705
126552,United States,TX,Texas,Smith,TYLER,75706
126577,United States,TX,Texas,Van Zandt,VAN,75790
126602,United States,TX,Texas,Grayson,VAN ALSTYNE,75495
126627,United States,TX,Texas,Wilbarger,VERNON,76384
126652,United States,TX,Texas,Victoria,VICTORIA,77901
126677,United States,TX,Texas,Victoria,VICTORIA,77904
126702,United States,TX,Texas,Orange,VIDOR,77662
126727,United States,TX,Texas,McLennan,WACO,76708
126752,United States,TX,Texas,McLennan,WACO,76710
126777,United States,TX,Texas,McLennan,WACO,76712
126802,United States,TX,Texas,Waller,WALLER,77484
126827,United States,TX,Texas,Harrison,WASKOM,75692
126852,United States,TX,Texas,Ellis,WAXAHACHIE,75165
126877,United States,TX,Texas,Ellis,WAXAHACHIE,75167
126902,United States,TX,Texas,Parker,WEATHERFORD,76086
126927,United States,TX,Texas,Harris,WEBSTER,77598
126952,United States,TX,Texas,Collingsworth,WELLINGTON,79095
126977,United States,TX,Texas,Hidalgo,WESLACO,78596
127002,United States,TX,Texas,Wharton,WHARTON,77488
127027,United States,TX,Texas,Wheeler,WHEELER,79096
127052,United States,TX,Texas,Tarrant,WHITE SETTLEMENT,76108
127077,United States,TX,Texas,Grayson,WHITESBORO,76273
127102,United States,TX,Texas,Hill,WHITNEY,76692
127127,United States,TX,Texas,Wichita,WICHITA FALLS,76301
127152,United States,TX,Texas,Wichita,WICHITA FALLS,76302
127177,United States,TX,Texas,Wichita,WICHITA FALLS,76308
127202,United States,TX,Texas,Wichita,WICHITA FALLS,76310
127227,United States,TX,Texas,Van Zandt,WILLS POINT,75169
127252,United States,TX,Texas,Hays,WIMBERLEY,78676
127277,United States,TX,Texas,Runnels,WINTERS,79567
127302,United States,TX,Texas,Tyler,WOODVILLE,75979
127327,United States,TX,Texas,McLennan,WOODWAY,76712
127352,United States,TX,Texas,Dallas,WYLIE,75098
127377,United States,TX,Texas,Lavaca,YOAKUM,77995
127402,United States,TX,Texas,Zapata,ZAPATA,78076
